rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
36,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,49,23,100154,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),minor,4.285075665,0.083737276,0.916262746,5.143506527,5.803287506,1.182595015,0.595369995,0.404630005,0.91099757,0.089002453,0.688734114,0.311265916,0.238169298,0.761830747
37,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,40,19,100138,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,major,6.124343395,0.04087371,0.959126294,4.179360867,4.988212109,1.09843576,0.140023321,0.859976649,0.448818862,0.551181138,0.110503405,0.889496565,0.624183774,0.375816226
38,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,44,60,99324,Full Trunk,['israeli rock'],ממותה,minor,3.75984025,0.223716646,0.776283383,4.807316303,4.542994022,1.111874819,0.63358897,0.36641106,0.885950506,0.114049487,0.677104235,0.322895795,0.288075775,0.711924195
39,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,41,46,98627,Noa Kirel,['israeli pop'],פנתרה,minor,4.435790062,0.006952274,0.993047774,3.688439369,4.745341301,1.236531138,0.043505277,0.956494749,0.395310163,0.604689837,0.025410404,0.974589527,0.814229548,0.185770422
40,spotify:track:14LdhxElpZS0rKVV4nxtdA,Alessandra,Queen of Kings,Universal Music AS,5,32,8,98018,Alessandra,[],Queen of Kings,minor,3.15114522,0.143237025,0.856762946,3.087860823,3.722540617,1.119024277,0.238099709,0.761900306,0.513130784,0.486869156,0.204256639,0.795743346,0.649696469,0.35030356
41,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,51,18,97365,Static,[],לירז,minor,3.511523962,0.238568947,0.761431038,5.196702003,4.884419441,1.024871588,0.69234699,0.30765301,0.96073252,0.03926754,0.858066499,0.141933501,0.280192405,0.719807625
42,spotify:track:4JzG1XWdSjEKlRJMlVWJ3f,"Ninet Tayeb, Tuna",ככה זה,Helicon Music,35,35,2,96762,Ninet Tayeb,"['israeli rock', 'israeli singer-songwriter']",ככה זה,minor,4.190265656,0.107604139,0.892395914,5.029019356,4.91976881,1.152104855,0.100184098,0.899815857,0.757077217,0.242922753,0.224211961,0.775788069,0.553160548,0.446839392
43,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,38,38,4,95851,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,minor,5.796467781,0.097182579,0.902817369,4.500599861,4.760457993,1.06406498,0.507841825,0.492158175,0.789519608,0.210480392,0.523073792,0.476926178,0.208188504,0.791811526
44,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,44,47,4,95714,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,major,5.466874599,0.184631154,0.815368891,4.917564392,4.84250927,0.983114123,0.45247978,0.54752022,0.897328019,0.102672003,0.641163707,0.358836234,0.357486308,0.642513752
45,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,39,44,95342,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),major,2.295919657,0.005968451,0.994031489,3.616343498,4.599684715,1.058815956,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
46,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,43,11,94346,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight,minor,8.149053574,0.071598411,0.928401589,4.266162872,4.865668297,0.998172164,0.166758925,0.833241105,0.468845487,0.531154513,0.133162379,0.866837621,0.640443504,0.359556466
47,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,15,31,7,93865,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,minor,6.249302864,0.005773682,0.994226396,3.436750412,4.325507641,0.965420365,0.046489593,0.953510404,0.335674882,0.664325118,0.021642718,0.978357315,0.8603338,0.139666259
48,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,50,25,93383,Noam Bettan,['israeli pop'],מעל המים,minor,4.817492008,0.268387377,0.731612623,3.722726822,3.947550058,1.130692005,0.372435182,0.627564847,0.761050045,0.238949969,0.470169812,0.529830158,0.390181959,0.609818041
49,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,48,20,92293,Osher Cohen,['israeli mediterranean'],אושר,major,5.299224377,0.005968451,0.994031489,3.616343498,4.599684715,1.032757044,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
50,spotify:track:1FyfEuRtAFpuItWcuouxkV,Akiva,צעדים,2023 Akiva Turgeman + Or Davidson By PIL LTD,18,60,13,92271,Akiva,['israeli pop'],צעדים,minor,4.100441933,0.076707803,0.92329216,4.277472973,4.48981905,1.161659598,0.121620797,0.878379285,0.626237512,0.373762488,0.248435363,0.751564622,0.537145078,0.462854862
