rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
15,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,11,34,145745,Osher Cohen,['israeli mediterranean'],אושר,major,4.967988968,0.077539325,0.922460616,3.755607128,4.182087421,1.065321445,0.128257036,0.871742964,0.53422904,0.46577096,0.195042819,0.804957151,0.607287824,0.392712146
16,spotify:track:0JoYMP7hvEwxKCjj9szUo6,LIAD MEIR,טיל פצמר,2023 Duda by PIL ltd,8,12,9,142131,ליעד מאיר,['israeli hip hop'],טיל פצמר,minor,4.665133953,0.197717711,0.802282333,4.996716499,5.125655174,1.141034126,0.342931181,0.657068789,0.620291412,0.379708529,0.244520679,0.755479276,0.728138745,0.271861255
17,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,14,17,6,140264,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,minor,4.17224884,0.005968451,0.994031489,3.616343498,4.599684715,1.230811834,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
18,spotify:track:2b9TjqgLxE6zOZc4DSmYYx,"Noa Kirel, Forever Tel Aviv, Sagi Kariv",פרובוקטיבית,Noa Kirel / Forever Tel Aviv under exclusive license to D-Music,2,15,18,136890,Noa Kirel,['israeli pop'],פרובוקטיבית,minor,3.228796959,0.184638724,0.815361261,4.961903572,5.237770557,1.135417938,0.298236638,0.701763332,0.745437682,0.254562289,0.357374907,0.642625093,0.392181069,0.607818902
19,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,19,28,136556,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,minor,4.197591305,0.006116103,0.993883908,3.747279167,4.432431698,1.228900313,0.141416907,0.858583033,0.46437034,0.53562963,0.042548556,0.957451403,0.655026257,0.344973743
20,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,14,72,136245,Eden Hason,['israeli mediterranean'],עושה לי צרות,major,5.490624428,0.226814151,0.773185849,5.148456573,4.988007545,1.048452139,0.181394696,0.818605304,0.855814815,0.144185141,0.410364002,0.589635968,0.406559527,0.593440473
21,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,21,68,132325,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),minor,3.570543051,0.145337299,0.854662657,4.463871002,4.476933479,1.075309873,0.308823943,0.691176116,0.670183837,0.329816133,0.482502222,0.517497778,0.317916542,0.682083428
22,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,8,8,8,131223,V,"['j-division', 'korean ost']",Layover,major,3.319222212,0.005968451,0.994031489,3.616343498,4.599684715,1.118936181,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
23,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,29,21,125576,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,minor,6.249302864,0.005773682,0.994226396,3.436750412,4.325507641,0.965420365,0.046489593,0.953510404,0.335674882,0.664325118,0.021642718,0.978357315,0.8603338,0.139666259
24,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,18,24,14,125443,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה,major,3.18561697,0.103412978,0.896587014,4.234979153,4.852240562,1.089135051,0.26184836,0.73815167,0.656867325,0.343132704,0.208656177,0.791343868,0.610873699,0.389126301
25,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,27,94,121304,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,4.27933073,0.08757139,0.912428617,4.415838242,4.427283287,1.369568229,0.608197689,0.391802281,0.795448422,0.204551563,0.621115446,0.378884554,0.414392889,0.585607052
26,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,23,44,120986,Peer Tasi,['israeli mediterranean'],רדיו שטח,minor,4.723923683,0.338083446,0.661916554,4.707711697,4.764160633,1.243116498,0.603741884,0.396258146,0.927915633,0.072084323,0.695668876,0.304331064,0.245427057,0.754572988
27,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,10,22,34,119261,Osher Cohen,['israeli mediterranean'],אושר,major,5.299224377,0.005968451,0.994031489,3.616343498,4.599684715,1.032757044,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
28,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,28,128,10,117671,Bruno Mars,"['dance pop', 'pop']",24K Magic,major,3.286971092,0.005968451,0.994031489,3.616343498,4.599684715,1.337257028,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
29,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,26,23,114347,סטילה,['israeli hip hop'],תיק קטן,minor,6.972081184,0.022773437,0.977226615,4.210145473,4.678267479,1.1444242,0.495464534,0.504535496,0.687794805,0.312205225,0.29843241,0.70156759,0.493187428,0.506812572
30,spotify:track:7v7nrrYMIdugbGRAseawG9,Noa Kirel,DEJA VU,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,8,20,10,113290,Noa Kirel,['israeli pop'],DEJA VU,minor,1.912399411,0.154833347,0.845166683,5.235309601,4.847358704,1.203221083,0.497350007,0.502649963,0.955281854,0.04471809,0.645914674,0.354085356,0.41203469,0.58796531
31,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,31,111,13,109702,Bruno Mars,"['dance pop', 'pop']",Unorthodox Jukebox,major,9.15073967,0.005968451,0.994031489,3.616343498,4.599684715,1.001512647,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
32,spotify:track:16NPQQxjcSfhb0UFaUVw5s,Eden Hason,אז מה עכשיו,Mobile1 Music,9,31,29,108882,Eden Hason,['israeli mediterranean'],אז מה עכשיו,major,4.410238266,0.014181877,0.985818088,5.483880997,6.441585064,1.060373068,0.54685688,0.453143179,0.868246973,0.131753087,0.316576302,0.683423698,0.567635953,0.432364017
33,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),33,133,5,108737,Bruno Mars,"['dance pop', 'pop']",Doo-Wops & Hooligans,major,5.409303665,0.005968451,0.994031489,3.616343498,4.599684715,1.223675132,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
34,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,30,30,7,108280,יגל אושרי,['israeli pop'],לצאת מדיכאון,major,4.152713776,0.20044902,0.79955101,4.165287971,4.145778179,1.056485653,0.125759974,0.8742401,0.54205358,0.45794639,0.255222261,0.744777739,0.535035551,0.464964449
35,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,32,14,108080,Olivia Rodrigo,['pop'],GUTS,major,5.959181309,0.007692723,0.992307246,3.541828394,4.348650932,1.019196868,0.071732096,0.928267956,0.257679433,0.742320597,0.01965427,0.980345786,0.812775552,0.187224418
36,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,34,7,108047,Inbal Bibi,['israeli pop'],אף פעם לא לבד,major,5.655209064,0.107535973,0.892464042,4.839829922,4.987435341,1.080974936,0.715302825,0.284697175,0.933792293,0.066207737,0.644382119,0.355617821,0.1082993,0.891700685
37,spotify:track:4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,Elektra (NEK),37,116,6,106932,Bruno Mars,"['dance pop', 'pop']",Doo-Wops & Hooligans,minor,3.666754723,0.044343721,0.95565623,3.917388916,4.562966347,1.210448384,0.084005266,0.915994704,0.319771945,0.680227995,0.058668464,0.941331506,0.788121998,0.211878002
38,spotify:track:0NdV41q6lBoO4WyCaZmIJU,Stephane Legar,רק אני יודע,Stephane Gagba / Gaga Management / Helicon Aroma Music LTD. under exclusive license to D-Music,21,35,13,103172,Stephane Legar,"['israeli hip hop', 'israeli pop']",רק אני יודע,minor,3.126521349,0.105816558,0.894183457,4.502803326,3.984598875,1.102183342,0.367886603,0.632113457,0.770889759,0.229110286,0.416529447,0.583470523,0.660594702,0.339405268
39,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,40,28,101829,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,minor,5.162718296,0.005892057,0.994107962,3.544901848,4.597513199,1.046190858,0.048705332,0.95129472,0.31985718,0.68014282,0.020346899,0.97965312,0.831648409,0.168351546
40,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,39,96,101728,Jasmin Moallem,['israeli pop'],יחפים,major,5.801971436,0.007914848,0.992085159,3.78188324,4.68830204,1.021230698,0.050327238,0.949672818,0.363684922,0.636315107,0.028077628,0.971922398,0.785275698,0.214724317
41,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,5,36,45,100943,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי,minor,4.10935688,0.109326959,0.890673041,4.171309948,4.526154518,1.21835947,0.356713772,0.643286228,0.533809125,0.466190815,0.315676481,0.684323549,0.423260808,0.576739192
42,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,37,18,100690,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,minor,5.796467781,0.097182579,0.902817369,4.500599861,4.760457993,1.06406498,0.507841825,0.492158175,0.789519608,0.210480392,0.523073792,0.476926178,0.208188504,0.791811526
43,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood / Live Yours,10,33,18,100029,Dave,['uk hip hop'],Sprinter,minor,4.047381878,0.337927669,0.662072301,5.600718975,5.182731628,1.293731689,0.658753932,0.341246068,0.973591328,0.026408708,0.866085529,0.1339145,0.153403461,0.846596479
44,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,41,64,100022,Benaia Barabi,['israeli mediterranean'],קרן שמש,major,4.025483608,0.108615294,0.891384661,4.647580624,4.424315453,1.062970996,0.227821261,0.77217871,0.801631033,0.198368907,0.516448617,0.483551353,0.375409096,0.624590874
45,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,Atlantic Records,45,-1,2,98734,Bruno Mars,"['dance pop', 'pop']",24K Magic,major,3.168521643,0.141566575,0.858433425,5.521450996,5.154438019,1.393335819,0.413858652,0.586141348,0.955012381,0.044987597,0.639860928,0.360139072,0.488787264,0.511212766
46,spotify:track:58m9mqwBLliFpIFSYzprSn,Eyal Golan,עטלף עיוור,Liam Productions under exclusive license to D-Music,30,46,14,96935,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עטלף עיוור,minor,4.908714294,0.071410693,0.928589284,4.895858288,5.138399124,1.053669453,0.364057422,0.635942578,0.722228169,0.277771801,0.361917078,0.638082922,0.29155314,0.70844686
47,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,47,76,5,93252,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,minor,4.557133675,0.162008941,0.837991059,4.240459442,4.593020439,1.015580654,0.65135628,0.34864375,0.810891032,0.189108923,0.531207263,0.468792766,0.395699471,0.604300499
48,spotify:track:4G2Hbfwvn3oH7LxxPXjjGn,Bruno Mars,Treasure,Atlantic Records,48,-1,2,93135,Bruno Mars,"['dance pop', 'pop']",Unorthodox Jukebox,minor,5.151414871,0.005968451,0.994031489,3.616343498,4.599684715,1.243263364,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
49,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,57,85,91933,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,5.633679867,0.051690701,0.948309362,4.545163155,5.456661701,1.118296862,0.191259921,0.808740079,0.813557148,0.186442897,0.318869859,0.681130111,0.681575477,0.318424523
50,spotify:track:0hlBI8n1v5F2mj0tDIM5ai,LIAD MEIR,שלוק מהבלו,2020 Duda By PIL LTD,50,74,18,91891,ליעד מאיר,['israeli hip hop'],שלוק מהבלו,minor,4.051024914,0.199127868,0.800872147,5.57086277,5.123649597,1.084824204,0.368148714,0.631851256,0.927947581,0.072052456,0.663474262,0.336525708,0.305534184,0.694465816
