rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
33,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,27,38,9,81385,Osher Cohen,['israeli mediterranean'],אושר,major,5.299224377,0.005968451,0.994031489,3.616343498,4.599684715,1.032757044,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
34,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,30,27,79959,Avraham Tal,['israeli pop'],את חסרה לי & אורות,major,4.007905006,0.290885419,0.709114611,5.315529823,5.306599617,1.082241893,0.443354726,0.556645274,0.941975772,0.058024175,0.72653991,0.27346012,0.229020312,0.770979762
35,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,36,8,79437,Static,[],לירז,minor,2.414155006,0.316601634,0.683398366,4.460227966,4.424874306,1.294762015,0.206169724,0.793830276,0.780735016,0.219265029,0.390724361,0.609275639,0.396837711,0.603162348
36,spotify:track:4wUeFidlHm9N9BxwZNykBj,"Anna Zak, Mergui",Hoodie,ITModels / Gaga Management under exclusive license to D-Music,36,42,3,78294,Anna Zak,['israeli pop'],Hoodie,major,4.876021385,0.112787068,0.887212932,4.278264046,4.680386543,1.323027134,0.119345367,0.880654633,0.844681323,0.155318663,0.400979608,0.599020422,0.269546658,0.730453372
37,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,39,29,75079,Sam Smith,"['pop', 'uk pop']",Gloria,minor,9.312671661,0.080199212,0.919800758,4.391658783,5.161706924,1.054276466,0.214432761,0.785567224,0.618340015,0.381659955,0.207755402,0.792244673,0.550995111,0.449004889
38,spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd.,5,33,17,74487,אודיה,['israeli pop'],האמת,minor,2.912735701,0.120543368,0.87945658,5.328181267,4.970306396,1.17867887,0.2924501,0.70754987,0.912220895,0.087779142,0.518794239,0.481205791,0.415525556,0.584474504
39,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,37,31,74460,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez),major,3.324538231,0.129770905,0.870229065,5.062458992,4.93087101,1.332293153,0.75759536,0.242404655,0.942323804,0.057676218,0.782300889,0.217699066,0.105439052,0.894560993
40,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,35,3,70431,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,minor,4.197591305,0.006116103,0.993883908,3.747279167,4.432431698,1.228900313,0.141416907,0.858583033,0.46437034,0.53562963,0.042548556,0.957451403,0.655026257,0.344973743
41,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,49,42,70310,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),major,2.939245462,0.166255862,0.833744109,4.475974083,4.535234928,1.08935082,0.45784536,0.54215461,0.8005445,0.199455515,0.41132009,0.58867985,0.270220727,0.729779303
42,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,43,12,68959,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),minor,4.285075665,0.083737276,0.916262746,5.143506527,5.803287506,1.182595015,0.595369995,0.404630005,0.91099757,0.089002453,0.688734114,0.311265916,0.238169298,0.761830747
43,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,24,45,9,68864,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2,major,3.188357115,0.288420916,0.711579084,4.277225494,4.555598259,1.498444796,0.124952197,0.875047803,0.464403123,0.535596848,0.192475885,0.807524085,0.488514572,0.511485457
44,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,40,36,67847,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,major,3.007103205,0.203659892,0.796340168,4.54002285,4.711380959,1.215065002,0.064567007,0.93543303,0.491212279,0.508787692,0.209074706,0.790925264,0.682614028,0.317386001
45,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,45,80,9,67701,Osher Cohen,['israeli mediterranean'],אושר,major,4.422008038,0.140634835,0.859365165,4.737001896,4.815309048,1.066865325,0.426931202,0.573068738,0.912613273,0.08738672,0.468828201,0.531171799,0.390418023,0.609582007
46,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,59,30,66672,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),major,3.831416607,0.050401907,0.949598074,5.205576897,5.35049057,1.045914888,0.705605984,0.294394046,0.946910501,0.053089567,0.86542803,0.134571955,0.059453186,0.940546811
47,spotify:track:7aRCf5cLOFN1U7kvtChY1G,Drake,Search & Rescue,OVO/Republic Records,47,-1,1,65486,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Search & Rescue,minor,3.427079439,0.22712626,0.77287376,5.2871065,5.211357,0.93875879,0.15877531,0.8412247,0.81047904,0.18952094,0.45273748,0.54726255,0.32018796,0.679812
48,spotify:track:0Ap742kKOE7chXEdDZWvOq,"Avraham Tal, Benaia Barabi",מי לא יבוא,Avraham Tal / Or Mermelstein under exclusive license to D-Music,39,54,102,63439,Avraham Tal,['israeli pop'],מי לא יבוא,minor,5.02387476,0.006482316,0.993517756,3.832195282,4.962482452,1.297623515,0.041552916,0.958447099,0.289687544,0.710312426,0.020143386,0.979856551,0.853775203,0.146224752
49,spotify:track:48foShYuWKW4geyIU4RRkS,Odeya,רק אותך אהבתי,Helicon Aroma Music Ltd.,26,32,5,63311,אודיה,['israeli pop'],האמת,major,5.162222385,0.156405762,0.843594193,4.27416563,4.774520397,1.132463455,0.645975173,0.354024857,0.775175691,0.224824309,0.598214865,0.401785135,0.203716978,0.796283066
50,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,73,26,62689,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version),minor,3.063979149,0.09386529,0.906134665,4.680170059,4.498864651,1.339680672,0.355957299,0.64404273,0.770897567,0.229102492,0.563535571,0.436464429,0.35615325,0.64384675
