rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
29,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,36,115,83816,Marina Maximilian,['israeli pop'],ביחד,Israeli
30,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,30,45,6,82200,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version),International
31,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,25,27,81759,Anna Zak,['israeli pop'],מי זאת,Israeli
32,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,37,19,81522,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
33,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,39,109,80075,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
34,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,28,44,79256,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
35,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,46,17,76828,אליאב זוהר,[],מיכל,Israeli
36,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,31,50,75426,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
37,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,30,24,74583,Nunu,['israeli hip hop'],Cute Boy,Israeli
38,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,42,56,74485,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
39,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,34,8,72839,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס,Israeli
40,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,35,22,72006,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
41,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,41,51,116,71883,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
42,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,55,52,71746,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
43,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,40,51,71614,Jasmin Moallem,['israeli pop'],יחפים,Israeli
44,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,41,15,71422,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,Israeli
45,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,44,106,70625,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,International
46,spotify:track:01H5jdEyPwM4rhc7gTWLgt,Eden Ben Zaken,כינורות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,46,56,2,69873,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",כינורות,Israeli
47,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,47,48,20,68973,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,International
48,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,32,74,68036,Narkis,['israeli pop'],הולכת איתך,Israeli
49,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,49,19,67646,Steve Lacy,['afrofuturism'],Gemini Rights,International
50,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,43,18,67505,Rosa Linn,['alt z'],SNAP PACK,International
