rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
19,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,14,13,124962,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,Israeli
20,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,17,22,122129,E-Z,['israeli hip hop'],אייקון,Israeli
21,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,15,24,121859,Peer Tasi,['israeli mediterranean'],רדיו שטח,Israeli
22,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,9,9,13,121735,Static,[],לירז,Israeli
23,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,18,52,118169,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
24,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,26,19,108842,Noam Bettan,['israeli pop'],מעל המים,Israeli
25,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,20,8,107349,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
26,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,22,38,104944,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
27,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,24,14,104571,Osher Cohen,['israeli mediterranean'],אושר,Israeli
28,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,27,5,101573,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight,International
29,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,23,36,141,100359,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
30,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,30,35,14,95074,Osher Cohen,['israeli mediterranean'],אושר,Israeli
31,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,31,54,94301,Full Trunk,['israeli rock'],ממותה,Israeli
32,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,30,32,93917,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
33,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,6,28,23,92338,SZA,"['pop', 'r&b', 'rap']",SOS,International
34,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,23,22,89905,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני,Israeli
35,spotify:track:50uspwzqbMxkpyHzMLwUVy,Static,לירז,Mobile1 Music,4,38,13,89190,Static,[],לירז,Israeli
36,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,25,12,88819,Static,[],לירז,Israeli
37,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,34,59,88301,Harry Styles,['pop'],Harry's House,International
38,spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd.,5,40,22,86990,אודיה,['israeli pop'],האמת,Israeli
39,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,47,151,85776,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
40,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,41,8,82680,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
41,spotify:track:3bicKwpfRpuSAgdIAvmZdz,Omer Adam,קאטליה No1,P.A.I LTD,41,72,2,80895,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",קאטליה No1,Israeli
42,spotify:track:06RR5ewHedBUC9GRgWLwkK,Ravid Plotnik,מוזיקה טובה,NaNa Disc,36,45,26,80220,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ,Israeli
43,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,55,35,79865,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),Israeli
44,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,39,24,79541,Metro Boomin,['rap'],HEROES & VILLAINS,International
45,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,27,52,175,79030,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
46,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,33,17,78893,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
47,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,48,34,78744,Sam Smith,"['pop', 'uk pop']",Gloria,International
48,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,46,134,78233,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
49,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,44,47,76373,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),International
50,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,37,36,75409,Rema,"['afrobeats', 'nigerian pop']",Rave & Roses Ultra,International
