rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,8,20,207067,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
12,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,12,12,12,206830,Adam Port,['melodic house'],Move
13,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,9,14,203243,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם
14,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,11,29,202486,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
15,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,15,33,2,197850,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile
16,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,15,37,180112,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
17,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,14,19,176732,ילד.,[],ילד.
18,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,18,20,11,170851,מ',[],לחזור הביתה
19,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,17,13,164590,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
20,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,18,15,164426,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
21,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,23,20,163317,Sabrina Carpenter,['pop'],Espresso
22,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,26,32,146135,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
23,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,19,64,145960,Osher Cohen,['israeli mediterranean'],Part II
24,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,24,26,143477,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
25,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,34,12,142859,Sabrina Carpenter,['pop'],Please Please Please
26,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,25,52,142367,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
27,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,21,31,142221,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
28,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,27,119,135247,Eden Hason,['israeli mediterranean'],עושה לי צרות
29,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,22,24,134298,שחר טבוך,[],"היי, זה שחר"
30,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,30,18,131527,Static,[],להרים
31,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,32,141,129840,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
32,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,28,23,129612,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
33,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,38,21,121037,שילה בן סעדון,['israeli pop'],כוכבים
34,spotify:track:62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,Jive,32,39,5,117768,*NSYNC,"['boy band', 'dance pop', 'pop']",No Strings Attached
35,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,43,114,116874,Full Trunk,['israeli rock'],ממותה
36,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,37,214,116784,Avraham Tal,['israeli pop'],שבוע טוב
37,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,36,22,114396,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
38,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,46,55,113676,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
39,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,41,30,110302,אודיה,['israeli pop'],אם אתה שלי
40,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,31,64,109266,Osher Cohen,['israeli mediterranean'],Part II
41,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,35,38,109103,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
42,spotify:track:1EZj3gwDRCDVTxJAIGUtMQ,Eyal Golan,שוב אני בדד,Liam Productions under exclusive license to D-Music,42,44,2,108622,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שוב אני בדד
43,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,29,201,108538,Eden Hason,['israeli mediterranean'],אלבום 2
44,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,47,132,106070,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
45,spotify:track:3piVfvEpcO5TXO1qn55NtX,Peer Tasi,סלינה,Peer Tasi LTD under exclusive license to D-Music,41,54,14,103127,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
46,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,40,40,103,101313,Coldplay,"['permanent wave', 'pop']",Viva La Vida or Death and All His Friends
47,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,42,80,100091,Static,[],לירז
48,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,48,17,98761,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us
49,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,49,218,97713,Eden Hason,['israeli mediterranean'],אלבום 2
50,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,50,41,95686,Kfir Tsafrir,['israeli trap'],פחד אלוהים
