rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
19,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,20,20,87378,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions
20,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,17,12,84338,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו
21,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,15,25,84032,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3
22,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,19,30,81078,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
23,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,23,71,79331,Marina Maximilian,['israeli pop'],ביחד
24,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,18,3,79061,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה
25,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,XO / Republic Records,25,26,2,77180,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Dawn FM
26,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,22,19,76619,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
27,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,27,28,7,75527,Jaymes Young,['indie poptimism'],Feel Something
28,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,25,7,71522,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים
29,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,27,24,70053,Doja Cat,"['dance pop', 'pop']",Planet Her
30,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,46,14,65623,BoyWithUke,['sad rap'],Toxic
31,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,29,46,63992,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים
32,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,32,47,63184,Ishay Ribo,['israeli pop'],סיבת הסיבות
33,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",30,30,10,62116,ACRAZE,"['pop dance', 'tech house']",Do It To It
34,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,33,78,61426,Raviv Kaner,['israeli pop'],רסיסים
35,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,36,20,60460,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם
36,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,38,34,60346,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה
37,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,33,35,6,59941,Eden Hason,['israeli mediterranean'],מה פספסתי
38,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,37,84,59578,Avraham Tal,['israeli pop'],שבוע טוב
39,spotify:track:686FdlEzrYCttdUAFByYhI,Eden Hason,לא מרגיש טוב,Mobile1 Music,29,40,8,58244,Eden Hason,['israeli mediterranean'],לא מרגיש טוב
40,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,44,65,57534,Eden Hason,['israeli mediterranean'],אלבום 2
41,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,41,43,56456,Lil Nas X,['lgbtq+ hip hop'],MONTERO
42,spotify:track:0Cq5UOSrvfzJN5pUWx8Prb,Ran Danker,השמלה החדשה שלי,NMC United Entertainment Ltd.,26,39,13,56306,Ran Danker,"['festigal', 'israeli pop']",השמלה החדשה שלי
43,spotify:track:2Xl1BmPcZakzag2gIRs06i,Eyal Golan,דפוק עם תעודות,Liam Productions under exclusive license to D-Music,31,31,4,56029,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",דפוק עם תעודות
44,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,42,13,55903,Mergui,['israeli pop'],לא להיות לבד
45,spotify:track:6J8hw9Lcrp3zxk9J7s5RmH,Itay Levi,אני כבר לא בך,Mobile1 Music,31,34,5,55542,Itay Levi,"['israeli mediterranean', 'mizrahi']",אני כבר לא בך
46,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,43,12,54876,Eden Hason,['israeli mediterranean'],אלבום 2
47,spotify:track:0XQ39JCh0I9tsKEmwMEH5F,Eliad,אין מאושר ממני,Eliad / Or Mermelstein under exclusive license to D-Music,29,45,10,53974,Eliad,['israeli pop'],מסע
48,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,47,124,53674,Hanan Ben Ari,['israeli pop'],שמש
49,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,64,17,52582,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
50,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,48,18,52309,Lil Nas X,['lgbtq+ hip hop'],MONTERO
