rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
22,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,22,25,7,83955,Rosa Linn,['alt z'],SNAP PACK
23,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,23,23,4,82844,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה
24,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,24,18,82206,Osher Cohen,['israeli mediterranean'],חמישי שישי
25,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,19,25,80212,Noa Kirel,['israeli pop'],פעמון
26,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,17,39,79221,Eden Hason,['israeli mediterranean'],מה פספסתי
27,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,6,26,15,78409,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love
28,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,28,123,2,78009,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
29,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,30,19,77244,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special
30,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,29,11,75175,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
31,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,31,84,74530,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels)
32,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,32,68,4,74305,Osher Cohen,['israeli mediterranean'],בסוף נרקוד
33,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,32,14,73628,Agam Buhbut,['israeli mediterranean'],בשורות טובות
34,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,34,42,7,73018,Chris Brown,"['r&b', 'rap']",Indigo (Extended)
35,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,34,45,70572,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,35,10,70096,Maya Dadon,['israeli pop'],יאללה ביי
37,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,36,7,69108,Central Cee,"['melodic drill', 'r&drill']",Doja
38,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,28,104,68034,Marina Maximilian,['israeli pop'],ביחד
39,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,39,45,3,66603,Avi Aburomi,['israeli pop'],מה עובר לך בראש
40,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,27,35,66175,Anna Zak,['israeli pop'],לך לישון
41,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,41,48,43,65166,Tom Odell,['chill pop'],Long Way Down
42,spotify:track:7dEtCKY2MthcyP0U6aiMCW,Nunu,קוביד 19,Neomi Aharoni Gal under exclusive license to D-Music,19,37,7,64535,Nunu,['israeli hip hop'],סטטוס
43,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,71,105,64346,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
44,spotify:track:4C7X3ja0DeTxMaTQJXtQ8W,Agam Buhbut,יותר חזק מה?,2022 Z.I. Productions By PIL LTD,44,-1,1,63757,Agam Buhbut,['israeli mediterranean'],יותר חזק מה?
45,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,43,43,225,63308,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור
46,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,46,47,8,62846,Steve Lacy,['afrofuturism'],Gemini Rights
47,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,44,11,61263,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
48,spotify:track:0skYUMpS0AcbpjcGsAbRGj,BLACKPINK,Pink Venom,YG Entertainment,40,40,3,60005,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",Pink Venom
49,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,67,40,59903,Jasmin Moallem,['israeli pop'],יחפים
50,spotify:track:5TJEBoTCDbJXiKMdCN9pd3,"Elton John, Britney Spears",Hold Me Closer,EMI,49,49,2,59557,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions
