rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
26,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,22,27,10,115033,Jasmin Moallem,['israeli pop'],אין עולם
27,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,26,26,112185,Osher Cohen,['israeli mediterranean'],אושר
28,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,21,20,111085,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
29,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,29,41,6,109593,Dua Lipa,"['dance pop', 'pop', 'uk pop']",Dance The Night (From Barbie The Album)
30,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,30,43,4,106230,Peggy Gou,"['electra', 'float house']",(It Goes Like) Nanana [Edit]
31,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,32,30,106219,Miley Cyrus,['pop'],Endless Summer Vacation
32,spotify:track:58m9mqwBLliFpIFSYzprSn,Eyal Golan,עטלף עיוור,Liam Productions under exclusive license to D-Music,32,37,6,105526,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עטלף עיוור
33,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,30,28,104874,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
34,spotify:track:29ZGOiRf0t8zjvz5JwwdM4,עטרה אוריה,ילד מטריה,NMC United Entertainment Ltd.,31,31,4,103730,עטרה אוריה,[],ילד מטריה
35,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,35,35,3,103363,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",Barbie World (with Aqua) [From Barbie The Album]
36,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,33,10,103294,Jasmin Moallem,['israeli pop'],אין עולם
37,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,37,55,4,100734,Billie Eilish,"['art pop', 'pop']","What Was I Made For? [From The Motion Picture ""Barbie""]"
38,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,32,40,6,97438,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse
39,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,146,97330,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,48,18,96557,ליעד מאיר,['israeli hip hop'],פלואו של טמבל
41,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,39,25,96467,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי
42,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,2,36,16,96263,Loreen,['europop'],Tattoo
43,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,42,36,95952,Peer Tasi,['israeli mediterranean'],רדיו שטח
44,spotify:track:768Vu2KbeWeRY0TOjBHtOO,Odeya,סטאי / אתה שלי (חלק 1),Helicon Aroma Music Ltd.,44,-1,1,94073,אודיה,['israeli pop'],סטאי / אתה שלי (חלק 1)
45,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,47,29,93132,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
46,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,43,45,10,93125,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
47,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,38,44,10,93091,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
48,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,34,34,92927,E-Z,['israeli hip hop'],אייקון
49,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,51,88,92126,Jasmin Moallem,['israeli pop'],יחפים
50,spotify:track:1FyfEuRtAFpuItWcuouxkV,Akiva,צעדים,2023 Akiva Turgeman + Or Davidson By PIL LTD,18,46,19,91703,Akiva,['israeli pop'],צעדים
