rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
14,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,12,7,191831,אודיה,['israeli pop'],ילדה של אמונה
15,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,15,22,189560,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
16,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,16,22,178664,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
17,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,17,18,12,169043,שירז אברהם,['israeli pop'],תסביכים קשים
18,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,15,17,9,166583,אודיה,['israeli pop'],ילדה של אמונה
19,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,19,31,156816,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
20,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,20,28,153812,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
21,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,22,27,138831,ילד.,[],ילד.
22,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,23,23,137343,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
23,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,21,21,135216,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
24,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,26,34,133801,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
25,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,33,49,128350,Kfir Tsafrir,['israeli trap'],פחד אלוהים
26,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,27,38,126325,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
27,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,25,37,125246,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
28,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,30,60,124192,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
29,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,47,209,120803,Eden Hason,['israeli mediterranean'],אלבום 2
30,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,34,39,116816,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
31,spotify:track:5FQCwtsC3YanKJzpfkvnDt,Moshiko Mor,שותפה שלי,E.S Productions under exclusive license to D-Music,24,24,10,115674,Moshiko Mor,['israeli mediterranean'],שותפה שלי
32,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,28,22,113006,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם
33,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,37,28,110312,Sabrina Carpenter,['pop'],Short n' Sweet
34,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,11,32,20,108929,Adam Port,['melodic house'],Move
35,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,38,40,108318,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
36,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,31,22,106624,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
37,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,35,26,104951,Static,[],להרים
38,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,40,29,104886,שילה בן סעדון,['israeli pop'],כוכבים
39,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,41,72,104396,Osher Cohen,['israeli mediterranean'],Part II
40,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,44,149,103375,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
41,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,33,36,9,103226,Sabrina Carpenter,['pop'],Short n' Sweet
42,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,29,45,101944,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
43,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,55,127,99146,Eden Hason,['israeli mediterranean'],עושה לי צרות
44,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,48,122,98199,Full Trunk,['israeli rock'],ממותה
45,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,39,31,98054,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
46,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,43,46,97130,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
47,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,46,63,95437,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
48,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,48,-1,1,92632,ROSÉ,['k-pop'],APT.
49,spotify:track:2Nn5rAJpUi1AhPIubW6HU7,מ',בני ברק או ערק,Ilay Eliyahu Mataraso under exclusive license to D-Music,42,42,3,84316,מ',[],בני ברק או ערק
50,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,50,54,18,82542,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
