rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
20,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,20,47,6,61467,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
21,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,20,73,61201,Eden Hason,['israeli mediterranean'],עושה לי צרות
22,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,22,31,14,59705,Bruno Mars,"['dance pop', 'pop']",Unorthodox Jukebox
23,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,13,4,59638,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
24,spotify:track:4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,Elektra (NEK),24,37,7,59392,Bruno Mars,"['dance pop', 'pop']",Doo-Wops & Hooligans
25,spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto),BIGHIT MUSIC,25,90,13,57860,Jung Kook,['k-pop'],Seven (feat. Latto)
26,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),26,33,6,57608,Bruno Mars,"['dance pop', 'pop']",Doo-Wops & Hooligans
27,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,14,17,7,57414,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
28,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,25,95,56562,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
29,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,26,45,53811,Peer Tasi,['israeli mediterranean'],רדיו שטח
30,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,10,27,35,53566,Osher Cohen,['israeli mediterranean'],אושר
31,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,35,15,52918,Olivia Rodrigo,['pop'],GUTS
32,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,32,-1,1,52399,iñigo quintero,[],Si No Estás
33,spotify:track:2b9TjqgLxE6zOZc4DSmYYx,"Noa Kirel, Forever Tel Aviv, Sagi Kariv",פרובוקטיבית,Noa Kirel / Forever Tel Aviv under exclusive license to D-Music,2,18,19,51772,Noa Kirel,['israeli pop'],פרובוקטיבית
34,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,40,97,51096,Jasmin Moallem,['israeli pop'],יחפים
35,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,19,29,51054,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
36,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood / Live Yours,10,43,19,50574,Dave,['uk hip hop'],Sprinter
37,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,18,24,15,50412,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה
38,spotify:track:7aqfrAY2p9BUSiupwk3svU,"Drake, J. Cole",First Person Shooter (feat. J. Cole),OVO/Republic,38,-1,1,50298,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",For All The Dogs
39,spotify:track:0hlBI8n1v5F2mj0tDIM5ai,LIAD MEIR,שלוק מהבלו,2020 Duda By PIL LTD,39,50,19,49261,ליעד מאיר,['israeli hip hop'],שלוק מהבלו
40,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,Atlantic Records,40,45,3,49121,Bruno Mars,"['dance pop', 'pop']",24K Magic
41,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,23,22,48464,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
42,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,29,24,47479,סטילה,['israeli hip hop'],תיק קטן
43,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Elektra (NEK),43,52,12,47465,Bruno Mars,"['dance pop', 'pop']",Doo-Wops & Hooligans
44,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,36,8,46491,Inbal Bibi,['israeli pop'],אף פעם לא לבד
45,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,44,65,45950,Benaia Barabi,['israeli mediterranean'],קרן שמש
46,spotify:track:0NdV41q6lBoO4WyCaZmIJU,Stephane Legar,רק אני יודע,Stephane Gagba / Gaga Management / Helicon Aroma Music LTD. under exclusive license to D-Music,21,38,14,45181,Stephane Legar,"['israeli hip hop', 'israeli pop']",רק אני יודע
47,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,41,84,66,44879,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
48,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,48,134,2,43322,Jung Kook,['k-pop'],3D : The Remixes
49,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,32,66,15,43031,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse
50,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,"Mark Ronson, Bruno Mars",Uptown Funk (feat. Bruno Mars),Columbia,50,63,10,42591,Mark Ronson,['pop soul'],Uptown Special
