rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
16,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,14,19,216056,Osher Cohen,['israeli mediterranean'],NEXT EPISODE
17,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,14,20,17,200844,שירז אברהם,['israeli pop'],תסביכים קשים
18,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,16,16,196602,Jasmin Moallem,['israeli pop'],דאמ
19,spotify:track:51XDPGyuq8EgHSXwKCn8CQ,Omer Adam,שווארמה ודמעה,P.A.I LTD,17,17,3,187215,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
20,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,18,24,177064,מ',[],לחזור הביתה
21,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,21,32,170974,Osher Cohen,['israeli mediterranean'],פלסטרים
22,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,22,27,3,165529,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
23,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",23,-1,1,164369,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
24,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,22,36,160666,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
25,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,23,12,154286,אודיה,['israeli pop'],ילדה של אמונה
26,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,"pgLang, under exclusive license to Interscope Records",26,-1,1,153909,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
27,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,24,27,153602,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
28,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",28,-1,1,149308,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
29,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,28,33,148447,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
30,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,41,32,146936,ילד.,[],ילד.
31,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,35,43,146177,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
32,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,33,28,146123,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
33,spotify:track:2tFX3wqEPyya8k2bS8pHqW,Omer Adam,רוקנרול,P.A.I LTD,30,30,3,143676,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
34,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,39,45,143150,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
35,spotify:track:0S0lWP18AryHmMcQaHOngD,Omer Adam,פינו נואר,P.A.I LTD,25,25,3,142831,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
36,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,29,29,23,142315,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
37,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,26,27,138638,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
38,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,38,46,26,128988,Ben Zur,['israeli pop'],אבא
39,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,31,132,128124,Eden Hason,['israeli mediterranean'],עושה לי צרות
40,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,37,26,127925,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון
41,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",41,42,5,127594,Gracie Abrams,['alt z'],The Secret of Us (Deluxe)
42,spotify:track:6FbmUqAPNiQ5IXxMTNKV3u,Omer Adam,לילה,P.A.I LTD,32,34,3,126919,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
43,spotify:track:10pnfojlZf9nHvKngPHB7k,Omer Adam,אוהבת לא אוהבת,P.A.I LTD,32,32,3,123567,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
44,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,36,214,122286,Eden Hason,['israeli mediterranean'],אלבום 2
45,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,44,44,121343,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
46,spotify:track:0c9Sq3RDqb8sd6N9B8yM4v,Omer Adam,סולמות ונחשים,P.A.I LTD,38,38,3,119650,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
47,spotify:track:5gOfC9UzZQzTyShqPMrpjT,Kendrick Lamar,wacced out murals,"pgLang, under exclusive license to Interscope Records",47,-1,1,117545,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
48,spotify:track:0RgjEkSbeuStKfT2Pa4Zai,Kendrick Lamar,reincarnated,"pgLang, under exclusive license to Interscope Records",48,-1,1,115027,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
49,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,43,26,113230,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
50,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,51,65,112802,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
