rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
24,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,22,10,160773,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות
25,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,25,-1,1,157473,Taylor Swift,['pop'],THE TORTURED POETS DEPARTMENT
26,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,21,4,156021,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
27,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,23,8,152402,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
28,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,28,49,3,145680,ניר כנען,[],שיר לנטע
29,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,25,14,141260,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
30,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,26,37,140460,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
31,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,34,47,136326,Jasmin Moallem,['israeli pop'],אין עולם
32,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,33,46,133097,Osher Cohen,['israeli mediterranean'],Part II
33,spotify:track:5rqeYyQ1EpbEJKkH4cgncs,Tuna,בין העיר לפרדס,NaNa Disc,18,31,4,125378,Tuna,"['israeli hip hop', 'israeli pop']",בין העיר לפרדס
34,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,37,11,123033,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
35,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,28,32,122959,Tate McRae,['pop'],greedy
36,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,24,28,122517,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
37,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,16,29,9,121013,Djo,"['pov: indie', 'psychedelic pop']",DECIDE
38,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,35,123,120644,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
39,spotify:track:1hTth4TFnHWYWiXglQ6bN2,Omer Adam,רחוק מכולם,P.A.I Ltd.,1,56,156,119458,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",עומר
40,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,39,49,119136,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
41,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,51,63,118211,Osher Cohen,['israeli mediterranean'],אושר
42,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,44,34,115127,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים
43,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,38,101,114770,Eden Hason,['israeli mediterranean'],עושה לי צרות
44,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,44,60,3,114750,שילה בן סעדון,['israeli pop'],כוכבים
45,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,47,62,113915,Static,[],לירז
46,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,27,24,111894,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
47,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,42,36,109823,יגל אושרי,['israeli pop'],לצאת מדיכאון
48,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,48,7,106904,Ariana Grande,['pop'],eternal sunshine
49,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,41,14,104693,ששון איפרם שאולוב,['israeli pop'],הדם שלי
50,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,45,97,102359,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
