rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,10,13,163562,סטילה,['israeli hip hop'],חרבו דרבו
12,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,14,35,159554,Osher Cohen,['israeli mediterranean'],Part II
13,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,12,17,150781,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
14,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,20,3,149305,ששון איפרם שאולוב,['israeli pop'],הדם שלי
15,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,13,114,146603,Jasmin Moallem,['israeli pop'],יחפים
16,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,15,26,133223,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
17,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,17,21,131831,Tate McRae,['pop'],greedy
18,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,18,19,13,131554,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
19,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,16,38,126750,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
20,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,20,23,4,122496,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten
21,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,22,39,117162,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
22,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,22,-1,1,117086,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
23,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,30,94,115565,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
24,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,21,14,114778,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
25,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,25,213,114342,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
26,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,26,86,113203,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
27,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,24,16,112490,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי
28,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,18,112,110079,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
29,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,27,90,109842,Eden Hason,['israeli mediterranean'],עושה לי צרות
30,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,40,41,107617,סטילה,['israeli hip hop'],תיק קטן
31,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,28,21,105807,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
32,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,29,172,98408,Eden Hason,['israeli mediterranean'],אלבום 2
33,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,31,31,11,96731,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Lovin On Me
34,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,34,34,198,95348,Vance Joy,"['folk-pop', 'modern rock']",Dream Your Life Away
35,spotify:track:4cHhUWXkEtSj7kdue9SO5u,Omer Adam,לשטוף את העצב,P.A.I LTD,29,37,3,93868,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לשטוף את העצב
36,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,41,70,93014,Avraham Tal,['israeli pop'],את חסרה לי & אורות
37,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,32,83,92623,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
38,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",38,91,2,90892,Benson Boone,['singer-songwriter pop'],Beautiful Things
39,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,39,189,90891,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,38,54,89188,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
41,spotify:track:2pvlbipBAnMXwFkuRwLJpo,"Odeya, E-Z",חורף 23,Helicon Aroma Music Ltd / E-Z Booking Plus,6,35,16,88955,אודיה,['israeli pop'],חורף 23
42,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,43,24,87803,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
43,spotify:track:7gaA3wERFkFkgivjwbSvkG,Ariana Grande,"yes, and?",Republic Records,13,33,4,87114,Ariana Grande,['pop'],"yes, and?"
44,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,45,62,87060,Peer Tasi,['israeli mediterranean'],רדיו שטח
45,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,44,23,86862,Kenya Grace,['singer-songwriter pop'],Strangers
46,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,"Slaughter Gang, LLC/Epic Records",39,42,4,85435,21 Savage,"['atl hip hop', 'hip hop', 'rap']",american dream
47,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,47,32,84449,Olivia Rodrigo,['pop'],GUTS
48,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,51,52,84415,Osher Cohen,['israeli mediterranean'],אושר
49,spotify:track:3hay408PSjTAxPn5TPxzyh,Idan Amedi,חלק מהזמן,A.M Music Productions LTD,27,36,304,83095,Idan Amedi,['israeli pop'],חלק מהזמן
50,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,48,26,77436,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי
