rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
12,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,11,33,110655,Eden Hason,['israeli mediterranean'],מה פספסתי
13,spotify:track:3lc6b4cCbPLWNQ95GYxPkN,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,13,22,104339,Nunu,['israeli hip hop'],סטטוס
14,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,14,9,102788,Avi Aburomi,['israeli pop'],ספרי להם הכל
15,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,15,78,101253,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels)
16,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,17,15,92745,Eden Hason,['israeli mediterranean'],בואי נישן על זה
17,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,19,12,90258,Osher Cohen,['israeli mediterranean'],חמישי שישי
18,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,18,8,90069,Agam Buhbut,['israeli mediterranean'],בשורות טובות
19,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,16,13,89551,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special
20,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,37,5,85789,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
21,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,20,19,85517,Noa Kirel,['israeli pop'],פעמון
22,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,23,57,81894,Narkis,['israeli pop'],הולכת איתך
23,spotify:track:3R07e1YzlIJATTjA3aT0Et,Mergui,לא להיות לבד,Mobile1 Music,17,27,40,81733,Mergui,['israeli pop'],לא להיות לבד
24,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,24,4,80724,Maya Dadon,['israeli pop'],יאללה ביי
25,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,22,22,7,80579,Joji,['viral pop'],Glimpse of Us
26,spotify:track:1st1G4ms39bWno8xaL4wrA,"Doli & Penn, Lior Narkis",עזוב אותי מטכנו,Dolev Ram / Penn Hazut / Lior Narkis under exclusive license to D-Music,26,41,5,79987,Doli & Penn,['israeli pop'],עזוב אותי מטכנו
27,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,21,39,78655,Eden Hason,['israeli mediterranean'],אלבום 2
28,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,22,28,32,77273,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
29,spotify:track:7dEtCKY2MthcyP0U6aiMCW,Nunu,קוביד 19,Neomi Aharoni Gal under exclusive license to D-Music,29,-1,1,75775,Nunu,['israeli hip hop'],סטטוס
30,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,25,5,74902,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
31,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,30,21,73775,Camila Cabello,"['dance pop', 'pop']",Familia
32,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,32,-1,1,73434,אודיה,['israeli pop'],אינטלקטוערס
33,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,33,56,5,72669,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
34,spotify:track:5n8TyE1OHfdAKVa2fRwAwz,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram / Penn Hazut / Noa Kirel under exclusive license to D-Music,29,29,4,72324,Doli & Penn,['israeli pop'],שחרר אותי
35,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,31,35,71808,אודיה,['israeli pop'],אם הייתי צריכה
36,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,32,18,71157,Maya Dadon,['israeli pop'],כמו שאני
37,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,26,18,71088,Mor,['israeli pop'],חצי שלי
38,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,38,-1,1,69935,Central Cee,"['melodic drill', 'r&drill']",Doja
39,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,33,10,66975,Harry Styles,['pop'],Harry's House
40,spotify:track:4XCGTV9uchQOFffzH1eqDo,Alin Golan,אין לי כח,Mobile1 Music,26,36,4,66960,Alin Golan,['israeli pop'],אין לי כח
41,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,25,39,6,65932,Beyoncé,"['pop', 'r&b']",BREAK MY SOUL
42,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,34,56,65858,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים
43,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,40,42,65517,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now
44,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,Darkroom/Interscope Records,44,-1,1,62636,Billie Eilish,"['art pop', 'pop']",Guitar Songs
45,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,43,12,62372,Osher Cohen,['israeli mediterranean'],אהובי לב אדום
46,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,47,34,62236,Jasmin Moallem,['israeli pop'],יחפים
47,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,50,98,61199,Marina Maximilian,['israeli pop'],ביחד
48,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,44,55,60465,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU
49,spotify:track:1e2N6VRQPlZBII4ijovmm1,ענבל רז,שלוותה,session42,49,58,4,60409,ענבל רז,['israeli pop'],שלוותה
50,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,45,73,60404,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים
