rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
15,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,14,6,145534,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
16,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,16,18,8,145096,ששון איפרם שאולוב,['israeli pop'],בואי נדבר
17,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,17,17,9,139971,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
18,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,19,82,135246,Eden Hason,['israeli mediterranean'],עושה לי צרות
19,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,19,-1,1,129341,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
20,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,20,13,125875,Tate McRae,['pop'],greedy
21,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,22,13,124339,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
22,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,24,33,123537,סטילה,['israeli hip hop'],תיק קטן
23,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,15,78,122300,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
24,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,23,44,119488,Osher Cohen,['israeli mediterranean'],אושר
25,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,26,54,118539,Peer Tasi,['israeli mediterranean'],רדיו שטח
26,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,21,164,115704,Eden Hason,['israeli mediterranean'],אלבום 2
27,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,25,181,112592,Eden Hason,['israeli mediterranean'],אלבום 2
28,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,27,16,109097,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
29,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,28,26,106591,אודיה,['israeli pop'],אינטלקטוערסית
30,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,29,62,103797,Avraham Tal,['israeli pop'],את חסרה לי & אורות
31,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,33,74,100843,Benaia Barabi,['israeli mediterranean'],קרן שמש
32,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,30,86,100333,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
33,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,40,205,99474,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
34,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,36,31,97834,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
35,spotify:track:1f6O2TPzZQhW1Ky2iGYb5X,Hanan Ben Ari,מולדת,Hanan Ben Ari under exclusive license to D-Music,18,37,9,96732,Hanan Ben Ari,['israeli pop'],מולדת
36,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,35,46,96689,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
37,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,42,43,95117,Static,[],לירז
38,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,31,15,94467,Kenya Grace,['singer-songwriter pop'],Strangers
39,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,34,18,93142,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי
40,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,39,38,91312,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
41,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,32,75,88403,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
42,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,38,28,86849,Jasmin Moallem,['israeli pop'],אין עולם
43,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,41,17,86570,Inbal Bibi,['israeli pop'],אף פעם לא לבד
44,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,48,43,85289,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי
45,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,21,45,171,84793,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
46,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,55,60,83720,Gal Adam,['israeli mediterranean'],משוגעת
47,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,47,170,83408,Marina Maximilian,['israeli pop'],ביחד
48,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,44,24,83301,Olivia Rodrigo,['pop'],GUTS
49,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,5,46,19,78715,Doja Cat,"['dance pop', 'pop']",Scarlet
50,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,49,95,77619,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
