rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,10,20,199966,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
12,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,8,11,197751,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
13,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,13,26,170902,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
14,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,14,24,9,168598,Adam Port,['melodic house'],Move
15,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,15,34,152201,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
16,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,14,10,150198,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
17,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,17,21,12,149666,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
18,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,16,17,146775,Sabrina Carpenter,['pop'],Espresso
19,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,22,28,141362,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
20,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,20,21,133555,שחר טבוך,[],"היי, זה שחר"
21,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,25,23,129898,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
22,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,19,20,128068,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
23,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,18,42,127646,ששון איפרם שאולוב,['israeli pop'],בואי נדבר
24,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,24,36,15,125896,Static,[],להרים
25,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,17,116,125716,Eden Hason,['israeli mediterranean'],עושה לי צרות
26,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,26,14,120566,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us
27,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,35,138,116823,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
28,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,27,29,116697,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
29,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,54,239,116625,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
30,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,31,19,113650,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
31,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,33,9,112244,Sabrina Carpenter,['pop'],Please Please Please
32,spotify:track:62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,Jive,32,76,2,110910,*NSYNC,"['boy band', 'dance pop', 'pop']",No Strings Attached
33,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,28,49,110590,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
34,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,41,129,109500,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
35,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,23,61,108288,Osher Cohen,['israeli mediterranean'],Part II
36,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,29,18,106598,שילה בן סעדון,['israeli pop'],כוכבים
37,spotify:track:2tVQnp6k62bMTsWQJYvQXz,Osher Cohen,עוד לא נגמר,Helicon Aroma Music Ltd. / P.A.I Ltd.,34,34,3,102437,Osher Cohen,['israeli mediterranean'],NEXT EPISODE
38,spotify:track:3WOhcATHxK2SLNeP5W3v1v,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,38,-1,1,101938,Charli xcx,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",Guess featuring billie eilish
39,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,38,52,99409,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
40,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,40,27,99055,אודיה,['israeli pop'],אם אתה שלי
41,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,32,35,97054,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
42,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,57,77,96170,Static,[],לירז
43,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,43,50,100,95912,Coldplay,"['permanent wave', 'pop']",Viva La Vida or Death and All His Friends
44,spotify:track:5OQrgklT1x9uOr2ee5hlHB,"Noa Kirel, Itay Galo",משקפיים,Noa Kirel / Itay Galo / Tal Castiel Music & Ent under exclusive license to D-Music,23,37,8,93919,Noa Kirel,['israeli pop'],משקפיים
45,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,45,52,8,91536,מ',[],לחזור הביתה
46,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,47,120,91321,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
47,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,1,42,22,90085,Eden Golan,[],Hurricane
48,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,43,38,89133,Kfir Tsafrir,['israeli trap'],פחד אלוהים
49,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,45,17,87511,FloyyMenor,['reggaeton chileno'],Gata Only
50,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,39,27,87323,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
