rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
25,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,19,88,117491,Eden Hason,['israeli mediterranean'],עושה לי צרות
26,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,26,19,117170,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
27,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,25,211,113483,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
28,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,30,92,111733,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
29,spotify:track:4cHhUWXkEtSj7kdue9SO5u,Omer Adam,לשטוף את העצב,P.A.I LTD,29,-1,1,110626,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לשטוף את העצב
30,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,27,170,110076,Eden Hason,['israeli mediterranean'],אלבום 2
31,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,31,39,9,109671,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Lovin On Me
32,spotify:track:2pvlbipBAnMXwFkuRwLJpo,"Odeya, E-Z",חורף 23,Helicon Aroma Music Ltd / E-Z Booking Plus,6,33,14,104601,אודיה,['israeli pop'],חורף 23
33,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,32,68,101274,Avraham Tal,['israeli pop'],את חסרה לי & אורות
34,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,31,22,100162,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
35,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,37,39,99539,סטילה,['israeli hip hop'],תיק קטן
36,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,35,35,196,98470,Vance Joy,"['folk-pop', 'modern rock']",Dream Your Life Away
37,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,29,187,97260,Eden Hason,['israeli mediterranean'],אלבום 2
38,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,40,81,95369,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
39,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,"Slaughter Gang, LLC/Epic Records",39,45,2,93232,21 Savage,"['atl hip hop', 'hip hop', 'rap']",american dream
40,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,47,52,93181,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
41,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,41,190,2,92597,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten
42,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,38,60,91392,Peer Tasi,['israeli mediterranean'],רדיו שטח
43,spotify:track:3hay408PSjTAxPn5TPxzyh,Idan Amedi,חלק מהזמן,A.M Music Productions LTD,27,36,302,90714,Idan Amedi,['israeli pop'],חלק מהזמן
44,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,46,21,90168,Kenya Grace,['singer-songwriter pop'],Strangers
45,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,43,32,89537,אודיה,['israeli pop'],אינטלקטוערסית
46,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,34,24,87779,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי
47,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,44,80,87308,Benaia Barabi,['israeli mediterranean'],קרן שמש
48,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,41,30,86367,Olivia Rodrigo,['pop'],GUTS
49,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,49,34,85742,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
50,spotify:track:0LqFPyHVwoYxJnZsa3Ji8x,"Shlomo Artzi, Peer Tasi",נהר הדמעות,Peer Tasi / Hed Arzi LTD.,50,-1,1,83051,Shlomo Artzi,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",נהר הדמעות
