rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
23,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,22,8,156764,Artemas,[],i like the way you kiss me
24,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,24,24,6,154222,ניר כנען,[],שיר לנטע
25,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,21,7,150630,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
26,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,25,17,144964,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
27,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,39,11,136434,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
28,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,28,38,136371,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
29,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,23,8,132774,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
30,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,30,13,125654,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות
31,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,29,14,123926,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
32,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,32,47,3,122763,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי
33,spotify:track:5TswDbxMnxptgFTf6ZxvXQ,Baby Lasagna,Rim Tim Tagi Dim,Polydor / Universal Music Hrvatska,33,-1,1,122543,Baby Lasagna,[],Rim Tim Tagi Dim
34,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,31,34,6,121857,שילה בן סעדון,['israeli pop'],כוכבים
35,spotify:track:4xNo1LgWSCyjgK4OsUnLWg,Jasmin Moallem,יוצאת מזה,Helicon Music,26,26,3,121236,Jasmin Moallem,['israeli pop'],יוצאת מזה
36,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,"Kendrick Lamar, under exclusive license to Interscope Records",12,12,3,118004,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",euphoria
37,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,31,40,116984,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
38,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,32,50,116820,Jasmin Moallem,['israeli pop'],אין עולם
39,spotify:track:4BVcVEp6Df9VQN5qFwxDn3,Slimane,Mon amour,Universal Music Division Capitol Music France,39,-1,1,116426,Slimane,['french pop'],Essentiels
40,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,35,104,114690,Eden Hason,['israeli mediterranean'],עושה לי צרות
41,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,43,49,110506,Osher Cohen,['israeli mediterranean'],Part II
42,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,33,126,109056,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
43,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,37,31,108549,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
44,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,73,28,107180,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
45,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,45,52,5,104560,FloyyMenor,['reggaeton chileno'],Gata Only
46,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,38,65,104167,Static,[],לירז
47,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,44,100,101258,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
48,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,45,27,101181,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
49,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,48,10,100188,Ariana Grande,['pop'],eternal sunshine
50,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,51,186,99296,Eden Hason,['israeli mediterranean'],אלבום 2
