rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
19,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,19,34,6,104688,Peer Tasi,['israeli mediterranean'],רדיו שטח
20,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,20,28,6,102505,Peer Tasi,['israeli mediterranean'],רדיו שטח
21,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,19,11,102200,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
22,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,21,17,101183,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
23,spotify:track:1P0xKMVqb9xFoyuwezNTpB,Eyal Golan,ואת אינך,Liam Productions under exclusive license to D-Music,23,56,2,97561,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",ואת אינך
24,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,23,23,96564,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
25,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,20,36,95672,Full Trunk,['israeli rock'],ממותה
26,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,25,14,95473,Avraham Tal,['israeli pop'],את חסרה לי & אורות
27,spotify:track:3xtK7rFrJvL5hrBu4vFgf7,"Anna Zak, Eden Ben Zaken, Nunu",ראשון בבוקר,Sarit Productions LTD / Helicon Aroma Music LTD / Itmodels / Neomi Aharoni Gal under exclusive license to D-Music,18,22,5,94716,Anna Zak,['israeli pop'],ראשון בבוקר
28,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,26,61,89991,Tom Odell,['chill pop'],Long Way Down
29,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,27,29,87680,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
30,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,24,49,87360,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
31,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,31,13,82113,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
32,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,37,29,80914,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
33,spotify:track:5WxVXxCMRnvxUKFq40ELwq,"RAYE, 070 Shake",Escapism.,Human Re Sources,33,43,6,80721,RAYE,"['uk contemporary r&b', 'uk pop']",Escapism. (Sped Up)
34,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,35,116,79979,Eden Hason,['israeli mediterranean'],אלבום 2
35,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,30,56,79780,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
36,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,32,13,79713,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
37,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,33,6,77095,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
38,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,29,51,76574,שחר סאול,['israeli hip hop'],דובשנייה
39,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,40,122,76279,Marina Maximilian,['israeli pop'],ביחד
40,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,36,10,75984,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
41,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,41,45,18,73051,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
42,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,41,21,72749,Avi Aburomi,['israeli pop'],מה עובר לך בראש
43,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,43,50,27,71802,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
44,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,38,38,123,71710,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
45,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,48,58,71345,Jasmin Moallem,['israeli pop'],יחפים
46,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,39,59,69910,אודיה,['israeli pop'],אם הייתי צריכה
47,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,46,14,67710,Oliver Tree,['alternative hip hop'],Miss You
48,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,74,175,67378,Hanan Ben Ari,['israeli pop'],שמש
49,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,8,42,12,66395,Taylor Swift,['pop'],Midnights
50,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,52,25,64693,Rosa Linn,['alt z'],SNAP PACK
