rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
12,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,12,15,208168,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
13,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,13,16,200339,שחר טבוך,[],"היי, זה שחר",Israeli
14,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,14,23,183666,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
15,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,16,29,183262,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
16,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,18,56,172309,Osher Cohen,['israeli mediterranean'],Part II,Israeli
17,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,17,28,6,172170,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
18,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,17,13,172099,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
19,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,19,37,162380,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
20,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,1,15,17,155817,Eden Golan,[],Hurricane,International
21,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,24,133,155519,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
22,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,20,4,153679,Sabrina Carpenter,['pop'],Please Please Please,International
23,spotify:track:5OQrgklT1x9uOr2ee5hlHB,"Noa Kirel, Itay Galo",משקפיים,Noa Kirel / Itay Galo / Tal Castiel Music & Ent under exclusive license to D-Music,23,33,3,152345,Noa Kirel,['israeli pop'],משקפיים,Israeli
24,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,25,30,151907,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
25,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,23,24,149066,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
26,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,22,9,148803,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
27,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,24,26,7,146003,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
28,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,21,14,145411,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
29,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,27,44,143313,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
30,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,35,47,136985,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
31,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,30,18,136008,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
32,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,29,15,132720,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
33,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,33,40,10,129347,Static,[],להרים,Israeli
34,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,43,124,129215,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
35,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,45,111,128753,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
36,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,32,41,4,127306,Adam Port,['melodic house'],Move,International
37,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,30,31,8,125535,Ben Chen,[],חומר ממכר,Israeli
38,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,38,13,125107,ניר כנען,[],שיר לנטע,Israeli
39,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,39,10,123159,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
40,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,46,22,121272,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
41,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,36,106,118904,Full Trunk,['israeli rock'],ממותה,Israeli
42,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,47,22,118129,אודיה,['israeli pop'],אם אתה שלי,Israeli
43,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,44,33,118071,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
44,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,48,45,117021,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
45,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,32,206,116985,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
46,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,34,72,116681,Static,[],לירז,Israeli
47,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,42,9,116128,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY,International
48,spotify:track:1wvwnZRwqofa1YDTNyOm07,Eyal Golan,שכחתי מזמן,Liam Productions under exclusive license to D-Music,37,37,12,115086,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,Israeli
49,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,59,193,110921,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:3piVfvEpcO5TXO1qn55NtX,Peer Tasi,סלינה,Peer Tasi LTD under exclusive license to D-Music,50,58,6,110307,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
