rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
22,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,18,29,132778,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים,Israeli
23,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,21,32,131415,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
24,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,22,22,6,130681,¥$,[],VULTURES 1,International
25,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,25,34,7,126842,אודיה,['israeli pop'],אם אתה שלי,Israeli
26,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,25,96,123984,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
27,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,20,44,122551,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
28,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,27,178,121636,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
29,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,26,118,120303,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
30,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,31,45,117492,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,Israeli
31,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,35,195,116885,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
32,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,36,20,114424,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23),Israeli
33,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,24,31,112409,יגל אושרי,['israeli pop'],לצאת מדיכאון,Israeli
34,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,32,9,112200,ששון איפרם שאולוב,['israeli pop'],הדם שלי,Israeli
35,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,33,92,108163,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
36,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,30,120,106595,Jasmin Moallem,['israeli pop'],יחפים,Israeli
37,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,41,58,102364,Osher Cohen,['israeli mediterranean'],אושר,Israeli
38,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,39,19,95397,סטילה,['israeli hip hop'],חרבו דרבו,Israeli
39,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,42,109,95014,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
40,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,38,219,94762,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
41,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,20,37,10,91101,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten,International
42,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,44,100,90718,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
43,spotify:track:7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,37,43,5,89376,Beyoncé,"['pop', 'r&b']",TEXAS HOLD 'EM,International
44,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,44,94,5,87776,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות,Israeli
45,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,45,29,87584,Kenya Grace,['singer-songwriter pop'],Strangers,International
46,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,52,22,86871,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,Israeli
47,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,49,76,85374,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
48,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,55,30,83874,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
49,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,Bill Withers,Ain't No Sunshine,Columbia/Legacy,49,56,40,82704,Bill Withers,"['classic soul', 'funk', 'quiet storm', 'soul']",Just As I Am,International
50,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,64,32,82671,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי,Israeli
