rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
20,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,18,38,88236,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
21,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,22,16,85886,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
22,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,19,20,85670,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
23,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,23,30,8,84591,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
24,spotify:track:1DAJswyIul47SQNBkYPiCx,Mergui,Sucks to Know You (FU),Mobile1 Music,1,23,13,77557,Mergui,['israeli pop'],Sucks To Know You (FU),International
25,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,21,45,74893,Jasmin Moallem,['israeli pop'],יחפים,Israeli
26,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,24,12,74782,Rosa Linn,['alt z'],SNAP PACK,International
27,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,26,9,74380,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,Israeli
28,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,27,13,74199,Steve Lacy,['afrofuturism'],Gemini Rights,International
29,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,20,20,12,73428,Chris Brown,"['r&b', 'rap']",Indigo (Extended),International
30,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,28,44,71042,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
31,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,31,32,48,70883,Tom Odell,['chill pop'],Long Way Down,International
32,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,34,20,70594,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
33,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,33,100,70483,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,International
34,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,39,109,70469,Marina Maximilian,['israeli pop'],ביחד,Israeli
35,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,35,23,70121,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
36,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,36,79,4,69021,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),Israeli
37,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,37,12,67045,Central Cee,"['melodic drill', 'r&drill']",Doja,International
38,spotify:track:3ez2Vwn4Dd8UmPxviNalrn,"Tuna, Noga Erez, ROUSSO",עומס לב & Views,NaNa Disc,38,-1,1,66484,Tuna,"['israeli hip hop', 'israeli pop']",עומס לב & Views,Israeli
39,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,31,50,65831,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
40,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,21,29,9,65571,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה,Israeli
41,spotify:track:4CLQRHj24bq6QVR0Fkmg1u,"נופיה ידידיה, הכוכב הבא",זאת שמעל לכל המצופה,Keshet Broadcasting Ltd. under exclusive license to D-Music,28,41,4,65134,נופיה ידידיה,[],הכוכב הבא 2022,Israeli
42,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,48,36,65112,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
43,spotify:track:0Vza8xv9EmTgei0HxLO8L3,Mergui,Lie Like This,Mobile1 Music,16,44,6,65079,Mergui,['israeli pop'],Lie Like This,International
44,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,40,16,64904,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
45,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,43,40,63986,Anna Zak,['israeli pop'],לך לישון,Israeli
46,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,33,38,230,63649,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור,Israeli
47,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,36,89,63351,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
48,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,52,110,61819,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
49,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,45,103,61329,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,42,26,60473,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
