rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
11,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,11,41,154656,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
12,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,12,15,6,147076,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,Israeli
13,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,14,67,138804,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
14,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,12,15,136132,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני,Israeli
15,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,15,25,6,134635,Static,[],לירז,Israeli
16,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,16,45,132126,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
17,spotify:track:50uspwzqbMxkpyHzMLwUVy,Static,לירז,Mobile1 Music,4,9,6,131424,Static,[],לירז,Israeli
18,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,17,19,15,125458,E-Z,['israeli hip hop'],אייקון,Israeli
19,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,6,18,16,120155,SZA,"['pop', 'r&b', 'rap']",SOS,International
20,spotify:track:4o58kocggjTMh0HxRq0mlO,"Tuna, Adi Ulmansky",גוף,NaNa Disc,20,22,2,114644,Tuna,"['israeli hip hop', 'israeli pop']",גוף,Israeli
21,spotify:track:4ASfFTCr9NGAQKEjMx5BgE,"Odeya, רואי אדם",האמת,Helicon Aroma Music Ltd.,3,13,25,113816,אודיה,['israeli pop'],האמת,Israeli
22,spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd.,5,20,15,111467,אודיה,['israeli pop'],האמת,Israeli
23,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,21,31,108937,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
24,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,17,33,108215,Noa Kirel,['israeli pop'],פנתרה,Israeli
25,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,24,52,105502,Harry Styles,['pop'],Harry's House,International
26,spotify:track:48foShYuWKW4geyIU4RRkS,Odeya,רק אותך אהבתי,Helicon Aroma Music Ltd.,26,26,3,105433,אודיה,['israeli pop'],האמת,Israeli
27,spotify:track:6JaYJTrZMTlITIKWaGGY6h,Balishag,גנזב,2023 OY productions By PIL LTD,27,40,4,103009,Balishag,[],גנזב,Israeli
28,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,23,17,101346,Metro Boomin,['rap'],HEROES & VILLAINS,International
29,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,29,-1,1,96406,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
30,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,31,25,94651,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
31,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,27,35,7,93463,Osher Cohen,['israeli mediterranean'],אושר,Israeli
32,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,30,27,91650,Sam Smith,"['pop', 'uk pop']",Gloria,International
33,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,33,42,134,91536,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
34,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,28,18,90444,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,Israeli
35,spotify:track:5RDgeCksEI2Gc51AAWLAJr,Odeya,חוזר על עצמו,Helicon Aroma Music Ltd.,35,54,2,87990,אודיה,['israeli pop'],האמת,Israeli
36,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,36,47,87121,Full Trunk,['israeli rock'],ממותה,Israeli
37,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,24,29,7,87063,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2,International
38,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,32,6,85549,Static,[],לירז,Israeli
39,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,39,51,5,85228,Static,[],לירז,Israeli
40,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,44,34,84880,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,Israeli
41,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,41,75,12,84754,Noam Bettan,['israeli pop'],מעל המים,Israeli
42,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,45,29,83074,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez),International
43,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,34,127,82574,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
44,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,49,62,80704,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
45,spotify:track:4wUeFidlHm9N9BxwZNykBj,"Anna Zak, Mergui",Hoodie,ITModels / Gaga Management under exclusive license to D-Music,45,-1,1,80337,Anna Zak,['israeli pop'],Hoodie,International
46,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,46,10,78934,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
47,spotify:track:4W4fNrZYkobj539TOWsLO2,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,XO / Republic Records,11,41,5,78850,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy (Deluxe),International
48,spotify:track:52Do4VrXDPuXZ1KH2TZcqw,Static,להיט של שיר אחד,Mobile1 Music,16,39,6,77568,Static,[],לירז,Israeli
49,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,57,144,77207,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,50,40,77176,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),International
