rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
17,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,17,30,176342,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
18,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,18,53,176015,Osher Cohen,['israeli mediterranean'],Part II,Israeli
19,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,19,19,11,172387,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
20,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,13,26,164456,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
21,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,23,21,159434,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
22,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,28,27,158266,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
23,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,25,34,156334,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
24,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,10,20,4,154710,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
25,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,22,10,149953,ניר כנען,[],שיר לנטע,Israeli
26,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,26,41,4,146457,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
27,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,26,12,144598,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
28,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,34,15,144108,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
29,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,15,19,141717,אודיה,['israeli pop'],אם אתה שלי,Israeli
30,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,33,41,140911,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
31,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,43,44,138001,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
32,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,32,7,137833,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
33,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,30,6,136847,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY,International
34,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,34,36,5,135292,Ben Chen,[],חומר ממכר,Israeli
35,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,24,19,135044,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
36,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,36,42,3,133656,Central Cee,"['melodic drill', 'r&drill']",BAND4BAND (feat. Lil Baby),International
37,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,29,6,132232,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
38,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,38,130,130313,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
39,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,31,12,128283,Artemas,[],i like the way you kiss me,International
40,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,35,12,126791,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
41,spotify:track:2M8hzSzwsIlsCTAhuAQGSf,Omer Adam,כסף או דמעות,P.A.I LTD,7,37,12,126130,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
42,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,39,42,125605,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
43,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,50,69,125286,Static,[],לירז,Israeli
44,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,44,9,118161,FloyyMenor,['reggaeton chileno'],Gata Only,International
45,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,52,112,116389,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
46,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,46,98,2,116049,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
47,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,40,108,113940,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
48,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,48,65,7,113578,Static,[],להרים,Israeli
49,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,46,54,113275,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
50,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,58,53,105603,Osher Cohen,['israeli mediterranean'],Part II,Israeli
