rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
11,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,10,26,147502,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
12,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,11,9,135580,Tate McRae,['pop'],greedy,International
13,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,14,74,121935,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
14,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,16,14,121779,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
15,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,15,78,117823,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
16,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,19,9,114157,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל,Israeli
17,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,22,12,113067,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
18,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,17,160,111598,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
19,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,23,100,110464,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
20,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,5,12,6,110060,iñigo quintero,[],Si No Estás,International
21,spotify:track:1f6O2TPzZQhW1Ky2iGYb5X,Hanan Ben Ari,מולדת,Hanan Ben Ari under exclusive license to D-Music,18,18,5,109680,Hanan Ben Ari,['israeli pop'],מולדת,Israeli
22,spotify:track:3mITeXQ9Dt7M6nTutuNtsx,"Omer Adam, Infected Mushroom",תרקוד לנצח,P.A.I LTD / Mushroom Touring inc,13,20,3,109216,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תרקוד לנצח,Israeli
23,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,24,91,105846,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
24,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,27,14,104000,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי,Israeli
25,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,21,11,103072,Kenya Grace,['singer-songwriter pop'],Strangers,International
26,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,26,40,96000,Osher Cohen,['israeli mediterranean'],אושר,Israeli
27,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,28,22,91937,אודיה,['israeli pop'],אינטלקטוערסית,Israeli
28,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,30,27,89480,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,Israeli
29,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,33,34,88598,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
30,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,30,-1,1,87957,סטילה,['israeli hip hop'],חרבו דרבו,Israeli
31,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,31,54,5,87617,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
32,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,34,82,87365,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
33,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,25,58,86997,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
34,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,35,177,86564,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
35,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,5,29,15,85435,Doja Cat,"['dance pop', 'pop']",Scarlet,International
36,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,32,50,84757,Peer Tasi,['israeli mediterranean'],רדיו שטח,Israeli
37,spotify:track:1rmxF8VNLZ2gXwwzqGJ9tJ,"Eden Hason, Jasmin Moallem, Israel Bidur",שושנים עצובות (ישראל בידור),Sarit Productions LTD / Jasmin Moallem under exclusive license to D-Music,8,31,75,83345,Eden Hason,['israeli mediterranean'],שושנים עצובות (ישראל בידור),Israeli
38,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,36,70,82821,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
39,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,37,13,82309,Inbal Bibi,['israeli pop'],אף פעם לא לבד,Israeli
40,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,39,24,82184,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
41,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,38,24,80740,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
42,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,40,39,78085,Static,[],לירז,Israeli
43,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,44,34,77393,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
44,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,46,166,77197,Marina Maximilian,['israeli pop'],ביחד,Israeli
45,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,45,88,4,75726,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
46,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,41,42,74948,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),Israeli
47,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,18,47,20,73716,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה,Israeli
48,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,57,201,73453,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
49,spotify:track:1VeqBhB0o8LLmSjIVRHlMV,Ariel Zilber,ואיך שלא,NMC United Entertainment Ltd.,49,49,9,73315,Ariel Zilber,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",בה-דה-די-דיאה,Israeli
50,spotify:track:52n4gF126eIllrGuc9Zus6,Ishay Ribo,לשוב הביתה,2018 ISHAY RIBO LTD BY PIL LTD,10,51,297,71221,Ishay Ribo,['israeli pop'],שטח אפור,Israeli
