rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
31,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,31,-1,1,69290,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
32,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,49,18,65131,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
33,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,XO / Republic Records,25,25,3,65115,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Dawn FM,International
34,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,31,47,64885,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
35,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,32,48,64807,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
36,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,36,-1,1,64032,Maya Dadon,['israeli pop'],חוץ ממך,Israeli
37,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,34,79,62734,Raviv Kaner,['israeli pop'],רסיסים,Israeli
38,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,33,37,7,62050,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
39,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",30,33,11,61564,ACRAZE,"['pop dance', 'tech house']",Do It To It,International
40,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,66,60658,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
41,spotify:track:2EHfaOBfI8SCUntirG9ygB,Raviv Kaner,מים עמוקים,Helicon Aroma Music Ltd.,41,-1,1,60642,Raviv Kaner,['israeli pop'],מים עמוקים,Israeli
42,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,36,35,60303,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
43,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,38,85,60202,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
44,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,35,21,59422,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם,Israeli
45,spotify:track:686FdlEzrYCttdUAFByYhI,Eden Hason,לא מרגיש טוב,Mobile1 Music,29,39,9,57914,Eden Hason,['israeli mediterranean'],לא מרגיש טוב,Israeli
46,spotify:track:0Cq5UOSrvfzJN5pUWx8Prb,Ran Danker,השמלה החדשה שלי,NMC United Entertainment Ltd.,26,42,14,57814,Ran Danker,"['festigal', 'israeli pop']",השמלה החדשה שלי,Israeli
47,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,46,13,57033,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
48,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,44,14,57000,Mergui,['israeli pop'],לא להיות לבד,Israeli
49,spotify:track:1BSMpVGWs3v5BZKnAQziAc,Charlie Puth,Light Switch,Atlantic Records,49,-1,1,55696,Charlie Puth,"['pop', 'viral pop']",Light Switch,International
50,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,48,125,54876,Hanan Ben Ari,['israeli pop'],שמש,Israeli
