rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
30,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,26,53,122305,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
31,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,31,142,118687,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
32,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,32,24,115777,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
33,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,39,31,115312,אודיה,['israeli pop'],אם אתה שלי,Israeli
34,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,34,52,2,112378,Sabrina Carpenter,['pop'],Short n' Sweet,International
35,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,30,19,111934,Static,[],להרים,Israeli
36,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,29,25,110571,שחר טבוך,[],"היי, זה שחר",Israeli
37,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,49,219,110345,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
38,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,43,202,110116,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
39,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,33,22,107792,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
40,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,36,215,106307,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
41,spotify:track:1EZj3gwDRCDVTxJAIGUtMQ,Eyal Golan,שוב אני בדד,Liam Productions under exclusive license to D-Music,41,42,3,106145,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שוב אני בדד,Israeli
42,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,44,133,102911,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
43,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,37,23,101368,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
44,spotify:track:3piVfvEpcO5TXO1qn55NtX,Peer Tasi,סלינה,Peer Tasi LTD under exclusive license to D-Music,41,45,15,99407,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
45,spotify:track:62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,Jive,32,34,6,97820,*NSYNC,"['boy band', 'dance pop', 'pop']",No Strings Attached,International
46,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,41,39,96628,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
47,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,40,65,96568,Osher Cohen,['israeli mediterranean'],Part II,Israeli
48,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,38,56,96454,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
49,spotify:track:4Od2pzQuJXMpaClr2IwxjR,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,49,85,2,94521,אודיה,['israeli pop'],עובד בכפר,Israeli
50,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,35,115,92979,Full Trunk,['israeli rock'],ממותה,Israeli
