rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
14,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,15,8,142748,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23),Israeli
15,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,14,29,139792,Osher Cohen,['israeli mediterranean'],Part II,Israeli
16,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,18,106,137878,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
17,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,16,10,137847,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,Israeli
18,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,21,80,127184,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
19,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,22,84,123101,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
20,spotify:track:2pvlbipBAnMXwFkuRwLJpo,"Odeya, E-Z",חורף 23,Helicon Aroma Music Ltd / E-Z Booking Plus,6,17,10,121868,אודיה,['israeli pop'],חורף 23,Israeli
21,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,30,33,120803,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,Israeli
22,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,20,15,120008,Tate McRae,['pop'],greedy,International
23,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,25,166,119889,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
24,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,19,15,116631,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל,Israeli
25,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,24,18,115504,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
26,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,23,35,113617,סטילה,['israeli hip hop'],תיק קטן,Israeli
27,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,32,64,106593,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
28,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,26,46,105100,Osher Cohen,['israeli mediterranean'],אושר,Israeli
29,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,27,48,101810,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),Israeli
30,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,28,56,100941,Peer Tasi,['israeli mediterranean'],רדיו שטח,Israeli
31,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,31,-1,1,100634,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
32,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,33,88,98872,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
33,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,34,20,98761,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי,Israeli
34,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,35,207,96535,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
35,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,31,183,94960,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
36,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,29,28,94773,אודיה,['israeli pop'],אינטלקטוערסית,Israeli
37,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,36,17,94245,Kenya Grace,['singer-songwriter pop'],Strangers,International
38,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,38,52,7,93783,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
39,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,39,77,92947,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,International
40,spotify:track:2L2vg2n4bU1CVLlpKbQhef,Eviatar Banai,שיר ללא שם,NaNa Disc,40,-1,1,87116,Eviatar Banai,"['classic israeli pop', 'israeli rock']",עוגן במים,Israeli
41,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,37,76,87053,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
42,spotify:track:53vzjmA9qNy7aztCbYUSEG,Eviatar Banai,דמיון חופשי,NaNa Disc,42,-1,1,86891,Eviatar Banai,"['classic israeli pop', 'israeli rock']",עוגן במים,Israeli
43,spotify:track:7Jczj2J8z1CnhrYCIc5Apm,Eviatar Banai,אל תפחד,NaNa Disc,43,-1,1,86197,Eviatar Banai,"['classic israeli pop', 'israeli rock']",עוגן במים,Israeli
44,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,41,26,85996,Olivia Rodrigo,['pop'],GUTS,International
45,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,38,45,85097,Static,[],לירז,Israeli
46,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,45,172,84931,Marina Maximilian,['israeli pop'],ביחד,Israeli
47,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,48,30,84749,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
48,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,42,40,81868,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
49,spotify:track:4GLfvVXJvSxsNdHa1sjB0D,Eviatar Banai,מה אעשה,NaNa Disc,49,-1,1,81746,Eviatar Banai,"['classic israeli pop', 'israeli rock']",עוגן במים,Israeli
50,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,21,46,173,80292,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
