rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
16,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,19,28,190323,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
17,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,2,18,8,183579,Eden Golan,[],Hurricane,International
18,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,16,6,178726,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
19,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,17,20,162924,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
20,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,20,6,161802,Artemas,[],i like the way you kiss me,International
21,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,26,5,155654,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
22,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,23,36,151457,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
23,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,22,12,147951,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
24,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,24,60,3,142857,Sabrina Carpenter,['pop'],Espresso,International
25,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,24,11,142196,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות,Israeli
26,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,21,19,138724,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
27,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,25,25,2,134602,Taylor Swift,['pop'],THE TORTURED POETS DEPARTMENT,International
28,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,29,15,133158,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
29,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,30,38,132929,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
30,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,28,28,4,131486,ניר כנען,[],שיר לנטע,Israeli
31,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,31,44,4,127519,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
32,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,45,63,121806,Static,[],לירז,Israeli
33,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,36,29,119156,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
34,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,27,9,119073,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
35,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,38,124,117206,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
36,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,32,47,116032,Osher Cohen,['israeli mediterranean'],Part II,Israeli
37,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,31,48,115922,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
38,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,16,37,10,110109,Djo,"['pov: indie', 'psychedelic pop']",DECIDE,International
39,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,46,25,109842,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
40,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,35,33,109385,Tate McRae,['pop'],greedy,International
41,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,51,115,109081,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
42,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,43,102,104803,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
43,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,34,12,104113,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
44,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,50,98,103293,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
45,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,48,8,97123,Ariana Grande,['pop'],eternal sunshine,International
46,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,47,37,96711,יגל אושרי,['israeli pop'],לצאת מדיכאון,Israeli
47,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,41,64,94978,Osher Cohen,['israeli mediterranean'],אושר,Israeli
48,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,40,50,94933,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
49,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,42,35,94505,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים,Israeli
50,spotify:track:7jdvibTKMCbIP2B77ayD8Q,"דיג'יי אונלי, Talisman, Omri Sabach",עד המדבר,Mobile1 Music,50,72,81,91850,דיג'יי אונלי,[],עד המדבר,Israeli
