rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
21,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,21,24,9,127340,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה,Israeli
22,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,19,19,9,122124,Dua Lipa,"['dance pop', 'pop', 'uk pop']",Dance The Night (From Barbie The Album),International
23,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,23,48,4,118736,Doja Cat,"['dance pop', 'pop']",Paint The Town Red,International
24,spotify:track:75sIATEdqHxN7jfNsRCwGl,"עידו בי, ערן יוסף, שגב",ברולטה,Mobile1 Music,6,20,12,117888,עידו בי,[],ברולטה,Israeli
25,spotify:track:3k79jB4aGmMDUQzEwa46Rz,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,22,9,116809,Olivia Rodrigo,['pop'],vampire,International
26,spotify:track:0NdV41q6lBoO4WyCaZmIJU,Stephane Legar,רק אני יודע,Stephane Gagba / Gaga Management / Helicon Aroma Music LTD. under exclusive license to D-Music,21,25,8,114315,Stephane Legar,"['israeli hip hop', 'israeli pop']",רק אני יודע,Israeli
27,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,26,63,112999,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
28,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,28,-1,1,109009,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
29,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,28,23,107744,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
30,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,27,59,106628,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
31,spotify:track:58m9mqwBLliFpIFSYzprSn,Eyal Golan,עטלף עיוור,Liam Productions under exclusive license to D-Music,30,30,9,106206,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עטלף עיוור,Israeli
32,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,22,38,13,105080,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
33,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,34,21,104443,ליעד מאיר,['israeli hip hop'],פלואו של טמבל,Israeli
34,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,30,40,29,103431,Osher Cohen,['israeli mediterranean'],אושר,Israeli
35,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,36,31,102910,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),Israeli
36,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,29,31,7,102860,Peggy Gou,"['electra', 'float house']",(It Goes Like) Nanana [Edit],International
37,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,33,45,101141,Gal Adam,['israeli mediterranean'],משוגעת,Israeli
38,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,35,33,99527,Miley Cyrus,['pop'],Endless Summer Vacation,International
39,spotify:track:4f15d7Qc81qw4LKMAQhfYz,Omer Adam,יצאה שבת,P.A.I LTD,22,39,13,99281,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
40,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,43,13,99057,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
41,spotify:track:29ZGOiRf0t8zjvz5JwwdM4,עטרה אוריה,ילד מטריה,NMC United Entertainment Ltd.,29,29,7,98466,עטרה אוריה,[],ילד מטריה,Israeli
42,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,42,149,96921,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
43,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,43,51,3,95987,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי,Israeli
44,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,41,28,95301,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,Israeli
45,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,34,37,7,94749,Billie Eilish,"['art pop', 'pop']","What Was I Made For? [From The Motion Picture ""Barbie""]",International
46,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,32,45,9,93068,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse,International
47,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,39,44,13,92733,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
48,spotify:track:6dUregFbvUNqHP5nphqesK,Noa Kirel,Unicorn,KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music,1,32,26,92269,Noa Kirel,['israeli pop'],Unicorn,International
49,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,49,49,3,91827,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
50,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,50,115,47,90739,Imagine Dragons,"['modern rock', 'pop', 'rock']",Night Visions,International
