rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
20,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,18,54,158982,Osher Cohen,['israeli mediterranean'],Part II,Israeli
21,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,23,35,155996,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
22,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,21,22,151531,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
23,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,22,28,148118,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
24,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,24,26,5,140871,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
25,spotify:track:2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,Shady/Aftermath/Interscope Records,14,14,3,136686,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Houdini,International
26,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,25,11,134820,ניר כנען,[],שיר לנטע,Israeli
27,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,28,16,134675,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
28,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,38,131,134502,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
29,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,30,42,133635,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
30,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,30,34,6,130903,Ben Chen,[],חומר ממכר,Israeli
31,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,31,51,4,130749,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
32,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,32,63,2,130225,Adam Port,['melodic house'],Move,International
33,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,27,13,129393,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
34,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,31,45,129204,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
35,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,33,7,127581,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY,International
36,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,32,8,125655,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
37,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,17,31,124129,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
38,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,37,7,121102,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
39,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,35,20,119171,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
40,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,36,36,4,118689,Central Cee,"['melodic drill', 'r&drill']",BAND4BAND (feat. Lil Baby),International
41,spotify:track:1wvwnZRwqofa1YDTNyOm07,Eyal Golan,שכחתי מזמן,Liam Productions under exclusive license to D-Music,41,113,10,116123,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,Israeli
42,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,42,43,116049,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
43,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,44,10,115892,FloyyMenor,['reggaeton chileno'],Gata Only,International
44,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,44,48,8,115621,Static,[],להרים,Israeli
45,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,10,24,5,114941,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
46,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,40,13,114569,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
47,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,29,20,114453,אודיה,['israeli pop'],אם אתה שלי,Israeli
48,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,68,204,113812,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
49,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,39,13,112917,Artemas,[],i like the way you kiss me,International
50,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,43,70,112882,Static,[],לירז,Israeli
