rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
13,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,13,15,6,91799,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות,Israeli
14,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,2,6,10,91412,Maya Dadon,['israeli pop'],חוץ ממך,Israeli
15,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,12,19,90509,GAYLE,"['alt z', 'modern alternative pop']",abcdefu,International
16,spotify:track:6so2IwKQyYFkNv1G0FrZ95,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,16,19,5,90174,Nunu,['israeli hip hop'],ליבינג דה דרים,Israeli
17,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,16,38,87942,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
18,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,14,39,81971,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
19,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,19,21,9,81891,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
20,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,18,25,81684,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
21,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,17,36,80609,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
22,spotify:track:7xluxbbxxQ8ovB6xrJUlim,"Elai Botner, Avraham Aviv Alush",הכי קרוב אלייך,NMC United Entertainment Ltd.,20,20,86,78535,Elai Botner,['israeli pop'],הכי קרוב אלייך,Israeli
23,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,17,22,17,73512,Jaymes Young,['indie poptimism'],Feel Something,International
24,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,29,22,71377,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
25,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,27,15,71369,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
26,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,24,29,71237,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
27,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,33,17,71174,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
28,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,23,40,71126,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
29,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,25,40,70953,Narkis,['israeli pop'],הולכת איתך,Israeli
30,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,26,81,70124,Marina Maximilian,['israeli pop'],ביחד,Israeli
31,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,37,22,69200,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
32,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,28,28,68947,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
33,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,33,36,10,67574,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),International
34,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,31,24,67152,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30,International
35,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,38,94,66891,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
36,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,39,30,65932,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
37,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,35,17,65219,Jasmin Moallem,['israeli pop'],יחפים,Israeli
38,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,40,56,64873,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
39,spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,30,30,4,64745,Camila Cabello,"['dance pop', 'pop']",Bam Bam (feat. Ed Sheeran),International
40,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,40,-1,1,63283,Mor,['israeli pop'],חצי שלי,Israeli
41,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,42,28,59663,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
42,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,46,57,58875,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
43,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,44,34,58636,Doja Cat,"['dance pop', 'pop']",Planet Her,International
44,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,34,22,57444,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו,Israeli
45,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,45,35,57232,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
46,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,53,75,56966,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
47,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,47,49,7,56016,Dove Cameron,['pop'],Boyfriend,International
48,spotify:track:0taqIIB89cQQoiA8ZDukWf,Osher Cohen,מקבל על עצמי,Helicon Aroma Music LTD / P.A.I LTD,23,32,6,55898,Osher Cohen,['israeli mediterranean'],מקבל על עצמי,Israeli
49,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,50,88,55393,Raviv Kaner,['israeli pop'],רסיסים,Israeli
50,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,47,44,54807,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
